SampleID,Abditibacteriota,Acetothermia,Acidobacteriota,Actinobacteriota,Armatimonadota,Bacteroidota,Bdellovibrionota,CK-2C2-2,Caldatribacteriota,Caldisericota,Calditrichota,Campilobacterota,Chloroflexi,Cloacimonadota,Coprothermobacterota,Cyanobacteria,Dadabacteria,Deferrisomatota,Deinococcota,Dependentiae,Desulfobacterota,Dictyoglomota,Elusimicrobiota,FCPU426,Fermentibacterota,Fibrobacterota,Firmicutes,Fusobacteriota,Gemmatimonadota,Halanaerobiaeota,Hydrogenedentes,Hydrothermae,LCP-89,Latescibacterota,MBNT15,Margulisbacteria,Marinimicrobia_(SAR406_clade),Methylomirabilota,Myxococcota,NB1-j,NKB15,Nitrospirota,PAUC34f,Patescibacteria,Planctomycetota,Proteobacteria,SAR324_clade(Marine_group_B),Spirochaetota,Sumerlaeota,Sva0485,Synergistota,TA06,Thermotogota,Unclassified,Verrucomicrobiota,WOR-1,WPS-2,WS1,WS2,WS4,Zixibacteria,acid_accumulation,acid_base_balance,ammonia_toxicity,biogas_quality,buffer_capacity
2-34,0.0,0.0,0.0,0.002640114656407935,0.0005783108294988811,0.3407507983203842,0.0,5.028789821729401e-05,0.001986371979583113,0.0,0.0,0.0,0.004525910839556461,0.10293932765080084,0.0,0.0,0.0,0.0,0.0,0.0,0.0010057579643458802,0.0,0.0,0.0,0.0,7.543184732594101e-05,0.510723894294838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012571974554323502,0.00020115159286917603,0.0008297503205853511,0.0,0.01191823187749868,0.0004777350330642931,0.0,0.01797792361268261,0.0,0.0015840687938447613,0.0,0.0007543184732594101,0.0,0.0,0.0008548942696939982,0.0,0.0,0.0,0,0,0,0,0
2-4,0.0,0.0,0.00899641668149127,0.008767694223487254,0.007649495539912069,0.23606699026658873,0.0005590993417875931,0.00038120409667335894,0.0004320313095631401,0.003684972934509136,0.0,0.00010165442577956238,0.12183282929680551,0.11197234999618796,0.0,0.0,0.0,0.0,0.0,0.0,0.03710386540954027,0.0,7.624081933467178e-05,0.0,0.000940303438460952,0.0,0.25378027395867747,0.0,0.0009911306513507331,0.0,0.000813235406236499,0.0,0.0,0.00015248163866934356,2.5413606444890594e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001245266715799639,0.0023380517929299347,0.12841495336603218,0.004777758011639432,0.04294899489186511,0.0,0.0,0.008030699636585427,0.0,0.008310249307479225,0.003252941624945996,0.004066177031182495,0.0,0.0003049632773386871,0.0017027116318076697,0.0,0.0,0.00027954967089379655,0,0,0,0,0
2-5,0.0,0.0,0.011496644644436352,0.022759194714664723,0.0027831243822504293,0.2809655100660667,0.0017687145606825158,0.001118451854549238,0.0019247776101545024,0.004707901992404931,0.0,0.0014305779534932112,0.01682879883472923,0.11637101388961141,0.0,0.0006502627061332778,0.0,0.0,0.0,0.0014045674452478802,0.06440201841543984,0.0,0.00023409457420798003,0.0001560630494719867,0.0006502627061332778,0.0003641471154346356,0.12654112261353587,0.00010404203298132445,0.001352546428757218,0.0,0.0036154606461010247,0.0,0.0002080840659626489,0.00013005254122665558,0.0,0.0,0.0012224938875305623,0.0,0.0013265359205118868,0.0,0.0004161681319252978,0.0005722311813972845,0.0,0.006242521978879467,0.014175726993705458,0.1804869167143526,0.009519846017791187,0.05472610934817666,0.0008063257556052645,0.00044217864017062896,0.012224938875305624,0.0019767986266451647,0.02478801435780055,0.0017427040524371847,0.025152161473235186,0.00013005254122665558,0.0005202101649066223,0.0005202101649066223,0.0,0.0,0.0010404203298132447,0,0,0,0,0
2-6,0.0,0.0,0.0,0.009654984317468977,0.0002454657029864994,0.3188872221464612,0.0,0.0,0.006409382244647484,0.0,0.0,0.0,0.0030001363698349925,0.009409518614482476,0.0,0.0,0.0,0.0,0.0,8.18219009954998e-05,0.015573435156143461,0.0,0.0,0.0,0.018628119459975452,0.0005182053729714987,0.5759170871403245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014455202509204965,0.0015273421519159962,0.014155188872221464,0.00038183553797899904,0.0047729442247374885,0.0,0.0,0.005672985135687986,0.0,0.0002727396699849993,0.0,0.01219146324832947,0.0,0.0,0.001254602481930997,0.0,0.0,0.0,0,1,0,1,0
2-7,0.0,0.0003163646821972965,0.02542421627840092,0.015990796663790625,0.0090020132297958,0.22996836353178027,0.0022145527753810756,0.0024733966062697728,0.0016681046879493816,0.03833764739718148,0.0,0.00023008340523439746,0.030658613747483462,0.06957146965775093,0.0,0.0,0.0,0.0004601668104687949,0.0,0.0006614897900488928,0.07506471095772217,0.0,0.0003163646821972965,0.0002876042565429968,0.0,0.0002876042565429968,0.09439171699741156,0.0,0.0018981880931837791,0.0,0.0008628127696289905,0.0,0.0,0.0006902502157031924,0.0,0.0,0.0,0.0,2.8760425654299682e-05,0.0002588438308886972,0.0007477710670117918,0.0026747195858498707,0.0,0.002444636180615473,0.0071325855622663215,0.11018119068162209,0.004026459591601955,0.19781420765027322,0.0007765314926660914,0.0,0.007909117054932413,0.001265458728789186,0.008110440034512511,0.017773943054357203,0.0364969801553063,0.0,0.0008915731952832902,0.0002013229795800978,0.0,0.0,0.0004889272361230946,0,0,0,0,0
2-8,0.0,0.0,0.005709403037247058,0.004155823979492756,0.00819512952965394,0.20732512525731153,0.0,0.0021361712044121644,0.001009826387540296,0.0038839476443857535,0.0,0.0,0.18246786033324272,0.10937196566590282,0.0,0.0,0.0,0.0,0.0,0.0,0.027653707228026566,0.0,0.0,0.0,0.0,0.0,0.20697556996931682,0.0,0.0,0.0,0.0036120713092787507,0.0,0.0,0.0,0.0,0.0,0.0021361712044121644,0.0,0.0007767895288771507,0.0,0.0,0.00023303685866314522,0.0,0.00023303685866314522,0.002252689633743737,0.029440323144444013,0.0012817027226472988,0.13248145414999807,0.00046607371732629044,0.0,0.011923719268264264,0.0,0.03771313162698567,0.007340661047889075,0.009826387540295956,0.0,0.0,0.0013982211519788714,0.0,0.0,0.0,0,0,0,0,1
2-9,0.0,0.0,0.0,0.0013443202469566084,0.0,0.43274664542308744,0.0,0.0,0.002041375189822998,0.0,0.0,0.0,0.0,0.0004978963877617068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4873409843411586,0.0,0.0,0.011825039209340537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017924269959421445,0.0,0.0003734222908212801,0.0,0.0,0.034628693768826706,0.0,0.02740919614628196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
3-1,0.0,0.0,0.0,0.026605793450881612,0.0,0.19810033585222503,0.0,0.0,0.0022302686817800167,0.0,0.0,0.0,0.0,0.08642947103274559,0.00031486146095717883,0.0,0.0,0.0,0.0,0.0,0.00039357682619647357,0.0,0.0,0.0,0.0,0.00036733837111670864,0.6536786314021831,0.0,0.0,0.00031486146095717883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000551007556675063,0.0005247691015952981,0.004513014273719564,0.0,0.015926742233417297,0.0,0.0,0.004670445004198153,0.0,0.0010495382031905961,0.0,0.004329345088161209,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3-10,0.0,0.005243088655862726,0.028598665395614873,0.023474737845567206,0.01271051795360661,0.09560692723228471,0.0,0.0013504925325707022,0.005401970130282809,0.024507467429297745,0.0,0.0,0.01751668255481411,0.1834683825865904,0.0,0.0,0.0,0.0,0.0,0.0006752462662853511,0.0921115347950429,0.0,0.0,0.0,0.0,0.0,0.10676835081029552,0.0,0.0,0.0,0.007586590403558945,0.0005560851604702892,0.0,0.0,0.0,0.0,0.007268827454718779,0.0,0.0004369240546552272,0.0007149666348903718,0.0,0.0,0.0,0.004130918334922148,0.0038528757546870034,0.1024785510009533,0.0038131553860819827,0.24980139815697489,0.0022243406418811567,0.0013107721639656815,0.0017476962186209089,0.0,0.01151890689545599,0.0006752462662853511,0.0027804258023514457,0.0,0.0,0.0014696536383857642,0.0,0.0,0.00019860184302510328,0,0,0,0,0
3-11,0.0,0.027434068668104165,0.03025377342842926,0.008956709238679715,0.003980759661635429,0.20232210980262066,0.000962016918228562,0.0006302869464256095,0.0,0.01038314811743241,0.0006634599436059048,0.0016254768618344667,0.005937966495272848,0.09523967490462763,0.0,0.0,0.000829324929507381,0.0,0.0,0.0016254768618344667,0.07576712555979433,0.0,0.0003980759661635429,0.0,0.0010283629125891524,0.0003317299718029524,0.0627301376679383,0.00013269198872118096,0.003615856692652181,0.0,0.0013932658815724,0.0,0.00013269198872118096,0.0,0.00013269198872118096,0.0,0.0,0.0,0.002753358765964505,0.0004312489633438381,0.000829324929507381,0.00550671753192901,0.0,9.951899154088573e-05,0.012771603914413667,0.28674738762647206,0.014961021728313153,0.055498424282633935,0.000563940952065019,0.00029855697462265716,0.0025543207828827336,0.01824514844916238,0.04120086249792669,0.0012937468900315143,0.019207165367390942,0.0,0.0,0.0,0.0005307679548847238,0.0,0.0,0,0,0,0,0
3-12,0.0,0.0,0.0,0.0,0.000705903114797494,0.25363981293567456,0.0,0.0,0.0026030177358157595,0.0,0.0,0.0,0.0,0.005206035471631519,0.0,0.0,0.0,0.0,0.0,0.00313244507191388,0.00392658607606106,0.0,0.0,0.0,0.0,0.0,0.6980058237006971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010147357275213976,0.0,0.0,0.019544692490955615,0.0,0.0,0.00979440571781523,0.0,0.0,0.0,0.0024265419571163857,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
3-13,0.0,0.0,0.0,0.00396619467714434,0.0,0.17184372451627253,0.0,0.0,0.006672103195196085,0.007376380754689006,0.0,0.0007042775594929202,0.2838979909555934,0.029505523018756023,0.0,0.0,0.0,0.0,0.0005560085995996738,0.0,0.005745422195863296,0.0,0.002965379197864927,0.0,0.0,0.0,0.29134850619022906,0.0010008154792794128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01749573726740307,0.0,0.0,0.0,0.0,0.0,0.0,0.0015938913188523983,0.0014085551189858404,0.01097190303210023,0.013381273630365483,0.03132181777744829,0.0,0.0,0.02639187486099785,0.0,0.0777300022240344,0.0,0.012565794350952628,0.0,0.0,0.0015568240788790867,0.0,0.0,0.0,0,0,0,0,0
3-14,0.0,0.0,0.0,0.0032449621961904143,0.0,0.22026803387740532,0.0,0.0,0.0008436901710095078,0.0,0.0,0.0,0.0002920465976571373,0.06794950838822728,0.0,0.0,0.0,0.0,0.0,0.0,0.00032449621961904145,0.0,0.0,0.0,0.0,0.0,0.6650550021092254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038939546354284973,0.000454294707466658,0.000227147353733329,0.0,0.01833403640847584,0.0,0.0,0.013563941980075931,0.0,0.0042509004770094425,0.0,0.004802544050361813,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
3-15,0.0,0.0,0.006846166872293587,0.009942666376369837,0.0008708904855214457,0.3292207949294821,0.00012095701187797857,0.0007015506688922757,0.004789897670367951,0.0017175895686672956,0.0,0.00050801944988751,0.006386530227157268,0.1687834143745313,0.0,0.0,0.0,0.0,0.0,0.0033867963325833997,0.09724943754989476,0.0,0.0,0.0,0.0,0.00592689358202095,0.179451822822169,9.676560950238285e-05,0.0002902968285071486,0.0,0.0006531678641410843,0.0,0.0,0.0,0.0,0.0,0.0001935312190047657,0.0,0.0,0.0,0.0,0.0,0.0,0.00050801944988751,0.004451218037109611,0.1021844836345163,0.00203207779955004,0.011877978566417495,0.00389481578247091,0.00026610542613155283,0.025255824080121926,0.0,0.020804606043012312,0.00026610542613155283,0.01100708808089605,0.0,0.0,0.00031448823088274427,0.0,0.0,0.0,0,0,0,0,0
3-16,0.0,0.0,0.02259238521836506,0.007670772676371781,0.002463605823068309,0.23787793952967526,0.0011198208286674132,0.00022396416573348266,0.012625979843225084,0.01853303471444569,0.0,0.0056550951847704365,0.014221724524076149,0.25498320268756997,0.01013437849944009,0.0,0.0,0.0,0.0,0.0,0.006326987681970884,0.0,0.0,0.0,0.0,0.0,0.1567189249720045,0.008174692049272117,0.0,0.0,0.002183650615901456,0.000251959686450168,0.0,0.0,0.0,0.0,0.009854423292273236,0.0,0.0,0.0,0.0,0.0,0.0,0.002799552071668533,0.0013157894736842105,0.09918812989921613,0.0018756998880179172,0.09182530795072788,0.0,0.0,0.010414333706606943,0.0,0.003947368421052632,0.00013997760358342665,0.014445688689809631,0.0,0.0008678611422172452,0.0015677491601343784,0.0,0.0,0.0,0,0,0,0,0
3-17,0.0,0.0,0.0007792612603252118,0.0028832666632032833,0.0009870642630786014,0.20637435710946023,0.0,0.0,0.0038183801755935372,0.0,0.0,0.0002337783780975635,0.0011169411397994702,0.24840251441633332,0.0,0.00015585225206504234,0.0,0.0,0.0002597537534417372,0.0006753597589485168,0.021040054028780716,0.0,0.0,0.0,0.023273936308379657,0.0007273105096368643,0.4015013766948932,0.00015585225206504234,0.000467556756195127,0.0,0.0006493843836043431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002597537534417372,0.0,0.0007273105096368643,0.0,0.0,0.0018962024001246817,0.0023118084056314614,0.04088524079172944,0.0006493843836043431,0.01646838796820614,0.0,0.0,0.014546210192737285,0.0,0.0007013351342926906,0.0,0.008052366356693855,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3-18,0.0,0.0,0.0006460783046905285,0.00930352758754361,0.0009368135418012663,0.14785502002842746,9.691174570357927e-05,0.0,0.0006460783046905285,0.005265538183227807,0.0,0.003036568032045484,0.002584313218762114,0.27681224964465695,0.0,0.0,0.0,0.0,0.0,0.0,0.05323685230649955,0.0,0.00035534306757979066,0.0,0.0,0.0012598526941465305,0.23168368006202353,0.0022935779816513763,0.00035534306757979066,0.0,0.0005491665589869492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019382349140715854,0.0,0.0010337252875048455,0.0,0.0,0.0009691174570357927,0.002584313218762114,0.14013438428737562,0.0003876469828143171,0.02438945600206745,0.0008075978808631606,0.0,0.014924408838351208,0.0,0.05591807727096524,0.002132058405478744,0.018477839514149115,0.0,0.00032303915234526423,0.0008075978808631606,0.0,0.0,0.0,0,0,0,0,0
3-19,0.0,0.0,0.0,0.002949438202247191,0.0,0.32991573033707866,0.0,0.0,2.3408239700374533e-05,0.0,0.0,0.0,0.0002106741573033708,0.0337312734082397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5988529962546817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000749063670411985,0.0002106741573033708,0.0001404494382022472,0.0,0.007865168539325843,0.0,0.0,0.012359550561797753,0.0,0.010416666666666666,0.0,0.0025749063670411983,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3-2,0.0,0.0,0.001369531942318537,0.008297752356400548,0.0009667284298719085,0.204181100459196,8.05607024893257e-05,0.00040280351244662856,0.0033835495045516795,0.005276726013050834,0.0,0.0,0.019173447192459517,0.22347538870538952,0.0,0.0,0.0,0.0,0.0,0.00020140175622331428,0.03411745750422944,0.0,0.00833803270764521,0.0,0.0,0.00020140175622331428,0.3249013131394506,0.0,0.0,0.0,0.0010875694836058971,0.0,0.0,0.0,0.0,0.0,0.002215419318456457,0.0,0.00020140175622331428,0.0,0.0,0.0,0.0,0.0001611214049786514,0.0015709336985418514,0.040159510190928865,0.007854668492709256,0.005598968823008137,0.00020140175622331428,0.0,0.0285184886812213,0.0,0.06630145814871506,0.0004430838636912914,0.009586723596229758,0.0,0.0,0.0017320551035205026,0.0,0.0,0.0,0,0,0,0,0
3-20,0.0,0.0,0.0,0.0,0.0,0.09929650187169227,0.0,0.0,0.004195172324770879,0.0,0.0,0.0,0.0,0.2144055763521363,0.0,0.0,0.0,0.0,0.0,0.0,0.0028075384019620496,0.0,0.0,0.0,0.0,0.0,0.6630308506518653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006131405705434361,0.0,0.0,0.0,0.005550535691235317,0.0,0.0,0.004840583451658707,0.0,0.0,9.681166903317414e-05,0.004969665677036272,0.0,0.0,0.00019362333806634827,0.0,0.0,0.0,0,1,0,0,0
3-21,0.0,0.0,0.00949004067160288,0.016511975527514166,0.002850488406855077,0.3046198769423297,0.0004866687523898912,0.0,0.0009733375047797824,0.005561928598741613,0.0,0.004449542878993291,0.015747210345187192,0.027427260402544583,0.0,0.0,0.00041714464490562103,0.0,0.002085723224528105,0.00010428616122640526,0.05176069802203914,0.0,0.0,0.00010428616122640526,0.0,0.0017381026871067544,0.20019466750095596,0.0057357388674522895,0.00041714464490562103,0.0,0.0011819098272325928,0.0,0.0,0.0,0.0,0.0,0.0006257169673584315,0.0,0.003232870998018563,0.0,0.00031285848367921577,0.0022595334932387807,0.0,0.004797163416414642,0.0072305071783640975,0.26676400041714465,0.0016685785796224841,0.02290819341606702,0.0004519066986477561,0.0017033406333646192,0.01202767059477874,0.0,0.0025376299231758613,0.00013904821496854035,0.018423888483331596,0.0,0.0006604790211005667,0.0019119129558174297,0.0,0.0004866687523898912,0.0,0,0,0,0,0
3-22,0.0,0.0,0.0,0.007249466950959489,0.0,0.31262733949301114,0.0,0.0,0.004074863776356314,0.0,0.0,0.0,0.0006159677801468846,0.0036958066808813078,0.0,0.0,0.0,0.0,0.0,0.0006633499170812604,0.0032693674484719263,0.0,0.0,0.0,0.0,0.0,0.6239279791518597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004548685145700071,0.00018952854773750296,0.01610992655768775,0.0,0.002037431888178157,0.0,0.0,0.01312485193082208,0.0,0.0,0.0,0.007865434731106373,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1
3-23,0.0,0.0,0.005065742913547137,0.004879502365254963,0.0030170968823332216,0.17096882333221589,0.0,0.0007822103028271315,0.0005959697545349573,0.0023838790181398293,0.0,0.0008194584124855663,0.3155287369166015,0.10764703691287666,0.0,0.00029798487726747866,0.0,0.0,0.0,0.00018624054829217417,0.008455320892464707,0.0,0.0018996535925801766,0.0,0.0,0.00026073676760904384,0.1485454613178381,0.00223488657950609,0.0,0.0,0.0005214735352180877,0.0,0.0,0.0,0.00014899243863373933,0.0,0.0005959697545349573,0.0,0.0005214735352180877,0.0,0.0,0.0006332178641933921,0.0,0.0010056989607777405,0.002421127127798264,0.1016873393675271,0.0036875628561850488,0.023615301523447686,0.0,0.0,0.04097292062427832,0.0,0.037993071851603534,0.004879502365254963,0.006965396506127314,0.0,0.0,0.0007822103028271315,0.0,0.0,0.0,0,0,0,0,0
3-24,0.0,0.0,0.003960105602816075,0.0034467585802288063,0.0,0.1492373129950132,0.0028600762687004985,0.0005866823115283074,0.0,0.0013933704898797302,0.0,0.00014667057788207686,0.01496039894397184,0.11418304488119684,0.0,0.0,0.0,0.0,0.0,0.0,0.21523907304194778,0.0,0.0,0.0,0.0,0.0013200352009386917,0.30808154884130245,0.0008066881783514227,0.0,0.0,0.0012466999119976532,0.0,0.0,0.0,0.0,0.0,0.0024933998239953063,0.0,0.0,0.0,0.0,0.0,0.0,0.0019067175124669992,0.0007333528894103843,0.048254620123203286,0.0026400704018773834,0.08624229979466119,0.0,0.0,0.02002053388090349,0.0,0.0030067468465825756,0.0009533587562334996,0.01628043414491053,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
3-25,0.0,0.0,0.0007120905479349374,0.041113859530769806,0.00224870699347875,0.23079229443070234,0.0007870474477175624,0.0005246982984783749,0.013117457461959373,0.024960647627614123,0.0,0.0,0.015216250655872872,0.20984184094145866,0.0007870474477175624,0.0001873922494565625,0.0,0.0,0.0,0.0018364440446743122,0.02522299677685331,0.0,0.0,0.0,0.0,0.0001873922494565625,0.13863278614796493,0.0,0.0,0.0,0.002286185443370062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006371336481523124,0.0,0.0014991379956525,0.004647327786522749,0.17869724908177798,0.0,0.01712765160032981,0.0,0.0,0.07390750318566824,0.0,0.003410538940109437,0.0,0.010156659920545687,0.0,0.0008994827973914999,0.0005621767483696875,0.0,0.0,0.0,0,0,0,0,0
3-26,0.0,0.0,0.0033424114879920773,0.03433193034579517,0.003094825451844516,0.14104151192539408,0.0,0.0,0.03094825451844516,0.0059420648675414705,0.0,0.00033011471486341505,0.0016505735743170752,0.1889906742593051,0.06288685318148056,0.0,0.0,0.0,0.002063216967896344,0.0002063216967896344,0.0005364364116530495,0.0,0.0,0.0,0.0,0.0,0.3516134356688949,0.0017331022530329288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001691837913675002,0.0,0.0,0.0,0.0,0.00012379301807378064,0.0,0.00045390773293719567,0.007303788066353058,0.09697119749112816,0.0029710324337707352,0.0022282743253280515,0.0,0.0,0.0351572171329537,0.0,0.019476768176941488,0.0,0.0007014937690847569,0.0,0.0,0.004208962614508541,0.0,0.0,0.0,0,0,0,0,0
3-27,0.0,0.0,0.0,0.0,0.0,0.25562700964630225,0.0,0.0,0.002641249425815342,0.0,0.0,0.0,0.00020096463022508038,0.0788355535140101,0.0,0.0,0.0,0.0,0.0,0.0,0.00022967386311437759,0.0,0.0,0.0,0.0,0.0,0.635335323840147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028709232889297196,0.0006028938906752412,0.0,0.0,0.010421451538814883,0.0,0.0,0.011569820854386771,0.0,0.002612540192926045,0.0,0.0015215893431327514,0.0,0.0,0.00011483693155718879,0.0,0.0,0.0,0,0,0,0,0
3-28,0.0,0.0,0.0,0.0005936249838688863,0.00028390760098077173,0.2455026455026455,0.0,0.0,0.004981287908117176,0.0,0.0,0.00010323912762937153,0.0002580978190734288,0.08127500322622273,0.0,0.0,0.0,0.0,0.00028390760098077173,0.001109820622015744,0.002219641244031488,0.0,0.0,0.0,0.00921409214092141,0.0001290489095367144,0.6153052006710543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006968641114982578,0.0,0.0,0.0,0.0,0.0,0.0,0.00023228803716608595,0.0001548586914440573,0.003122983610788489,0.0009033423667570009,0.017705510388437217,0.0,0.0,0.011924119241192412,0.0,0.0001548586914440573,7.742934572202865e-05,0.0037682281584720608,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0
3-29,0.0,0.0,0.004519652993466852,0.013773160544071971,0.0002998821891399807,0.3303202313376888,0.0,0.0001927814073042733,0.018592695726678803,0.010303095212595053,0.0,0.0014137303202313377,0.08981471564742423,0.0589696904787405,0.0,0.00017136125093713183,0.0,0.0,0.0,0.0019063939166755917,0.0573203384384706,0.0,0.0,0.0,0.0002142015636714148,0.0009639070365213666,0.20766841597943664,0.0023776373567527044,0.00036414265824140515,0.0,0.0004069829709756881,0.0,0.0,0.0,0.0,0.0,0.000535503909178537,0.0,0.0001927814073042733,0.0,0.0,0.0007497054728499518,0.0,0.0017992931348398843,0.0045839134625682764,0.05059440933918818,0.007604155510335225,0.02431187747670558,0.0,0.0,0.07422084181214522,0.0,0.021955660276320017,0.0,0.01158830459462354,0.0,0.0010067473492556495,0.0011352682874584985,0.00012852093820284888,0.0,0.0,0,0,0,0,0
3-3,0.0,0.0,0.0026473343379627744,0.020730664277277724,0.0021178674703702196,0.23630513582861565,0.00028509754408829877,0.000773836191096811,0.003909909176068097,0.005987048425854275,0.0,0.0,0.011485358204700038,0.17619028224656866,0.0,0.0,0.0,0.0,0.0,0.008919480307905348,0.06659064065490979,0.0,0.0,0.0,0.0,0.00036655398525638417,0.1500834928521973,0.0,0.0,0.0,0.002565877896794689,0.0,0.0,0.0,0.0,0.0,0.0006109233087606403,0.0,0.0005701950881765975,0.0,0.0006923797499287256,0.0,0.0,0.0006516515293446829,0.006149961308190445,0.12906773103083127,0.021789598012462837,0.020079012747933042,0.0,0.0004887386470085122,0.08108988718282899,0.0,0.03502626970227671,0.0,0.014825072292591536,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3-30,0.0,0.0,0.010309278350515464,0.060243193232883956,0.004467353951890034,0.19228125826063971,0.0015860428231562252,0.0,0.00711075865715041,0.007586571504097277,0.0,0.0,0.030848532910388582,0.10552471583399418,0.0004493787998942638,0.0,0.0,0.0,0.0,0.00023790642347343378,0.055617234998678294,0.0,0.0,0.0,0.0,0.0007930214115781126,0.1740153317472905,0.0,0.0,0.0,0.0016124768702088289,0.0,0.0,0.0,0.0,0.0,0.0004493787998942638,0.0,0.0,0.0,0.0,0.0002643404705260375,0.0,0.007771609833465504,0.007242928892413429,0.23399418450964843,0.0002643404705260375,0.029764736981231825,0.0002643404705260375,0.0,0.05181073222310336,0.0,0.006079830822098863,0.0,0.007057890563045202,0.0,0.0010044937879989425,0.0013481363996827914,0.0,0.0,0.0,0,0,0,0,0
3-31,0.0,0.0,0.0,0.0009973891871278126,0.0,0.22024700049869458,0.0,0.0,0.0,0.0,0.0,0.0,0.0004106896652879228,0.12631640705212827,0.0,0.0,0.0,0.0,0.0,0.0,0.00023467980873595587,0.0,0.0,0.0,0.0,0.0,0.6202587344891314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005280295696559007,0.00017600985655196692,0.0006160344979318842,0.0,0.022265246853823813,0.0,0.0,0.004605591246443134,0.0,0.0,0.0004986945935639063,0.002845492680923465,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
3-32,0.0,0.0,0.05215475024485798,0.01158994449885733,0.0017412123190771575,0.17958972684731744,0.0,0.00035368375231254763,0.001305909239307868,0.004706714550005441,0.0,0.0013331156817934487,0.026145391228642942,0.2939656110566982,0.00013603221242790292,0.0,0.0,0.0,0.0,0.0005985417346827729,0.04976058330612689,0.0,5.441288497116117e-05,0.0,0.0,0.00027206442485580584,0.13997714658831212,0.004978778974861247,0.0,0.0,0.0016051801066492546,0.0,0.0,0.0,0.0,0.0,0.0010610512569376427,0.000326477309826967,0.0,0.0,0.0,0.0003808901947981282,0.0,0.0009794319294809011,0.004325824355207313,0.11385896180215475,0.0018772445315050604,0.05348786592665143,0.0027206442485580586,0.0,0.023125476112743498,0.0,0.01588856241157906,0.0001904450973990641,0.010093590162150397,0.0,0.0001904450973990641,0.0012242899118511264,0.0,0.0,0.0,0,0,0,0,0
3-32',0.0,0.0,0.0,0.35139215617429165,0.0,0.12984094659597625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001755556335802816,0.0,0.00014044450686422527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4662757627892279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05031424458410871,0.0,0.00031600014044450686,0.0,0.0,0.0004213335205926758,0.0,0.0,0.0011235560549138022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1
