SampleID,Season,substrate_type,HRT_d,T_C,Q_total_Tpy,substrate_avg_pH,substrate_avg_ALK,substrate_avg_VS,substrate_avg_COD,substrate_avg_sCOD,substrate_avg_TC,substrate_avg_Protein,substrate_avg_Lipid,substrate_avg_TVFAs,substrate_avg_HAc,substrate_avg_HPro,BAC_F::009E01-B-SD-P15,BAC_F::Acholeplasmataceae,BAC_F::Aminicenantales,BAC_F::Anaerolineaceae,BAC_F::Anaerovoracaceae,BAC_F::Atopobiaceae,BAC_F::Bacteroidales_UCG-001,BAC_F::Bacteroidetes_vadinHA17,BAC_F::Brachyspirales_Incertae_Sedis,BAC_F::Caldatribacteriaceae,BAC_F::Caldicoprobacteraceae,BAC_F::Chitinophagaceae,BAC_F::Christensenellaceae,BAC_F::Cloacimonadaceae,BAC_F::Comamonadaceae,BAC_F::Competibacteraceae,BAC_F::Coprothermobacteraceae,BAC_F::D8A-2,BAC_F::DTU014,BAC_F::Desulfotomaculales,BAC_F::Dethiobacteraceae,BAC_F::Dysgonomonadaceae,BAC_F::Fermentibacteraceae,BAC_F::Gracilibacteraceae,BAC_F::Hungateiclostridiaceae,BAC_F::Incertae_Sedis,BAC_F::Intrasporangiaceae,BAC_F::Kosmotogaceae,BAC_F::LD1-PA32,BAC_F::Lachnospiraceae,BAC_F::Lactobacillaceae,BAC_F::Lentimicrobiaceae,BAC_F::MBA03,BAC_F::Marinilabiliaceae,BAC_F::Methylophilaceae,BAC_F::Paludibacteraceae,BAC_F::Pedosphaeraceae,BAC_F::Peptostreptococcales-Tissierellales,BAC_F::Petrotogaceae,BAC_F::Prevotellaceae,BAC_F::Prolixibacteraceae,BAC_F::Rhodanobacteraceae,BAC_F::Rhodobacteraceae,BAC_F::Rhodocyclaceae,BAC_F::Rikenellaceae,BAC_F::Ruminococcaceae,BAC_F::SBR1031,BAC_F::SC-I-84,BAC_F::SJA-15,BAC_F::SJA-28,BAC_F::ST-12K33,BAC_F::Saprospiraceae,BAC_F::Sedimentibacteraceae,BAC_F::Smithellaceae,BAC_F::Spirochaetaceae,BAC_F::Synergistaceae,BAC_F::Syntrophomonadaceae,BAC_F::Syntrophorhabdaceae,BAC_F::Thermacetogeniaceae,BAC_F::UCG-010,BAC_F::W27,BAC_F::Williamwhitmaniaceae,BAC_F::Xanthomonadaceae,BAC_F::unidentified,ARC_F::Bathyarchaeia,ARC_F::Methanofastidiosaceae,ARC_F::Methanomassiliicoccaceae,ARC_F::Methanomethylophilaceae,ARC_F::Methanomicrobiaceae,ARC_F::Methanomicrobiales,ARC_F::Methanoregulaceae,ARC_F::Methanosaetaceae,ARC_F::Methanosarcinaceae,ARC_F::Methanospirillaceae,ARC_F::SCGC_AAA011-D5,ARC_F::unidentified
2-12,Fall,FW+Aww,24.0,36.5,36812.0,5.25,3.2,70.33,128.28,32.9,14.59,14.79,12.78,6.97,3.85,1.49,0.0,1.578915716856745,0.0,0.0,1.0766361015667436,0.0,1.028028636375051,1.2348348278992531,0.0,0.0,0.0,0.0,1.4394703872960137,0.0,0.0,0.0,0.0,1.0056811317283407,0.0,0.0,1.2395793671119695,1.6196310544541797,0.0,1.1474314684769111,2.12654107530948,0.0,0.0,0.0,0.0,1.205149723838126,0.0,0.0,0.0,0.0,0.0,1.1465153547977671,0.0,1.4248832524254809,0.0,0.0,1.002266205917994,0.0,0.0,0.0,1.1262650755688322,0.0,0.0,0.0,0.0,0.0,1.917213400440595,0.0,0.0,0.0,1.279024048972896,1.1648725957727994,1.478199174748795,0.0,0.0,1.0996988961002399,1.2118071810787931,0.0,0.0,1.025474508230039,0.0,0.0,0.0,1.1373803434427296,1.0703076826393045,0.0,0.0,3.0011297359824325,1.1871975846363572,1.8010670311704937,0.0,1.2265675776458123
3-12,Winter,FW+Aww,24.0,36.5,36812.0,4.32,0.0,46.02,115.59,42.8,16.18,15.8,12.75,4.7,2.53,0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5525754786158308,0.0,0.0,0.0,0.0,0.0,1.0699054289132466,0.0,0.0,1.547243142919012,0.0,0.0,2.632771989812331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0680996749187321,0.0,1.4784729837843678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988097872578314,0.0,0.0,0.0,1.1518594848715547,0.0,1.2019089359435886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3491431362385076,1.5600834112445445,0.0,0.0,2.597865918309891,1.849287135205961,2.0297546738277608,0.0,1.9980867760817187
4-12,Spring,FW+Aww,24.0,36.5,36812.0,5.53,4.3733,29.33,98.87,36.6,10.53,15.39,2.3,9.13,2.73,0.26,0.0,1.5058035644114278,0.0,0.0,0.0,0.0,1.0376340703942661,0.0,0.0,0.0,0.0,0.0,1.4872399987298337,0.0,0.0,0.0,0.0,0.0,1.0172562009628658,0.0,0.0,1.655547939643437,0.0,0.0,2.5881969564028955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4817343885173133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.770999301140905,0.0,0.0,0.0,1.2211270488853678,0.0,1.177979517953003,0.0,0.0,1.0226570683450436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7827881554107392,1.8298561315093738,0.0,0.0,2.757511680395397,1.3824656586623674,1.9215046115777845,0.0,1.259529673125263
1-13,Summer,1SC/FW,30.0,39.5,125460.0,3.965102369621513,,56.16535222381636,99.50293400286942,38.77959827833572,26.55893543758967,18.15994928263989,8.99211262553802,2.695095408895266,1.833517934002869,0.5535523672883788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2953237146628265,0.0,0.0,1.4633338966617984,0.0,1.0486696263240054,1.5417623840078603,0.0,0.0,0.0,0.0,1.0848231272351867,1.0368042321714523,0.0,1.7244076672857311,0.0,0.0,2.038667402905579,0.0,0.0,1.456278189023328,0.0,0.0,0.0,0.0,1.1853317434095498,0.0,0.0,1.0848231272351867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0583581343921302,0.0,1.657353980349418,0.0,0.0,0.0,1.5763252923421753,0.0,1.582257175997034,0.0,0.0,1.556803891553013,1.2589620108489206,0.0,0.0,0.0,0.0,0.0,0.0,1.3264374071393024,0.0,1.9182775823878753,1.0819748426589062,0.0,1.4075841223277974,0.0,1.8105698268738661,2.383658485713224,1.1404819602718042,2.377059615278542,0.0,1.3180631732761627
2-13,Fall,1SC/FW,30.0,39.5,125460.0,4.480789964928878,,80.53181850789096,107.39091032998564,31.790107604017216,25.46212769010043,21.549695337159253,37.415982065997134,3.043755380200861,2.4469619799139166,0.4080423242467718,0.0,1.0058495806642247,0.0,0.0,1.039816820053969,0.0,0.0,1.3638141521425544,0.0,1.0160007107638482,1.3990811638945295,0.0,1.1044363090794578,1.2180256973448675,0.0,0.0,0.0,0.0,1.0797465751048765,1.0923007036766614,1.0065359335580428,1.50183057829736,0.0,0.0,1.6126006925634497,0.0,0.0,1.4837557279274038,0.0,0.0,0.0,0.0,1.299290652017366,1.0538345072604571,0.0,1.2006321576479366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.046591229236876,0.0,1.6590711796910556,0.0,0.0,0.0,1.8341973808034242,0.0,2.009031518887262,0.0,1.0303600924161793,1.3604944987594834,1.145665792098154,0.0,0.0,0.0,0.0,0.0,0.0,1.2191848032057564,0.0,2.021975039040648,1.1989157336694571,0.0,1.0507554771985863,0.0,1.5997549960290367,2.454604917636126,1.1082031355514326,2.4145162642179545,0.0,0.0
3-13,Winter,1SC/FW,30.0,39.5,125460.0,4.602454878833282,,59.80983428981348,119.1094268292683,38.017065997130565,54.597096843615496,22.102804160688667,0.0,0.514835724533716,0.514835724533716,0.0,0.0,1.0943980326655516,0.0,0.0,0.0,0.0,0.0,1.308967482246142,0.0,0.0,1.139594675898944,0.0,1.4062439833674159,1.2908269285287195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.643648665452035,0.0,0.0,1.8929625988219263,0.0,0.0,1.6675395320114097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0770211173569866,0.0,2.3067072250844456,0.0,0.0,0.0,1.3819627499457758,0.0,1.3906580495770033,0.0,1.3077261650774383,1.2745813539423159,1.026042522003143,0.0,0.0,0.0,0.0,0.0,0.0,1.181101954724312,0.0,1.9427256144110694,1.2930203778509723,0.0,1.6134458303722077,0.0,1.7603558460993665,2.1449016620919927,0.0,1.8826728891208422,1.4098169903287312,2.2795832500544733
4-13,Spring,1SC/FW,30.0,39.5,125460.0,4.525369670193403,,45.36544117647059,69.26868555714968,22.56276398852224,16.534875657580105,17.281223577235775,6.775950502152081,0.8701599713055954,0.4674935437589669,0.116067431850789,0.0,1.024582391124335,0.0,0.0,0.0,0.0,0.0,1.3824338963302354,0.0,0.0,1.078690839103005,0.0,1.2724935031808793,1.4934619020297313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67301719511738,0.0,0.0,1.533697355647596,0.0,0.0,1.6061549650943814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.188474587262782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.366705661679971,0.0,0.0,0.0,1.1040113664475477,1.003303947029782,1.3576705107151,0.0,1.230907158366772,1.5179857118810398,1.1490423308204873,0.0,0.0,0.0,0.0,0.0,0.0,1.1943981043855563,0.0,1.6406793025241162,0.0,0.0,1.7903855728077709,0.0,1.4901514193440322,2.5883095142615313,0.0,2.3180111344186223,0.0,0.0
1-14,Summer,Fww,8.0,37.5,131768.0,3.25,,378.56,172.74,93.1,26.26,21.112,15.18,9.04,8.08,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0576544893817605,0.0,1.0913045212542827,0.0,0.0,0.0,0.0,0.0,1.005457810396008,0.0,0.0,2.11977195766793,0.0,0.0,1.660787319353654,1.0555412830432596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2923621448753724,0.0,0.0,0.0,0.0,0.0,0.0,1.7985747679631472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2599568638660092,0.0,0.0,1.0042293929402168,1.6550438766208593,0.0,1.4872978933123733,1.0216173199782552,0.0,0.0,0.0,1.4085213048854708,0.0,0.0,1.2703596715370538,1.8092572027607188,2.934400573646313,0.0,0.0,0.0,0.0,0.0,0.0,1.841460786488873
2-14,Fall,Fww,8.0,37.5,131768.0,3.71,,83.98,176.87,104.2,15.79,21.392,17.38,9.33,8.23,0.83,0.0,1.0006448898760194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02472008749161,0.0,1.0279475922927315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8832143581733851,0.0,0.0,1.5767344365708797,0.0,0.0,0.0,0.0,0.0,0.0,1.1308356610338477,0.0,0.0,0.0,0.0,0.0,2.4108338041280666,0.0,0.0,0.0,0.0,0.0,0.0,1.7875247326181212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3464685217557342,0.0,0.0,1.1135533510067843,1.5079798206871133,0.0,1.255461726367706,0.0,0.0,0.0,0.0,1.4832989331352888,0.0,0.0,1.5024677200437966,1.8611405346814256,3.0052436122588184,0.0,0.0,0.0,0.0,0.0,0.0,1.0224277282070469
3-14,Winter,Fww,8.0,37.5,131768.0,3.52,,73.57,170.88,106.6,36.99,20.59,22.45,4.81,4.17,0.57,0.0,1.4369817473055606,0.0,0.0,1.0599608158008087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5158258138684857,0.0,0.0,0.0,0.0,0.0,1.4082445052657662,0.0,0.0,1.804842664102281,0.0,0.0,2.1225563994634395,0.0,0.0,0.0,0.0,0.0,0.0,1.0673759380541854,0.0,0.0,0.0,1.1537203979373118,0.0,1.477603323792566,0.0,0.0,0.0,0.0,0.0,0.0,1.6195202237907673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862385625137177,0.0,1.1017076716671763,1.0791864426677749,1.6124071967454863,0.0,1.208352800094265,0.0,1.6046100282637428,0.0,0.0,1.7161377716377617,0.0,0.0,1.3441282102850631,2.3557200077398295,2.725813495522562,0.0,0.0,0.0,0.0,1.557405759500883,1.049403550360927,1.287524395521363
4-14,Spring,Fww,8.0,37.5,131768.0,3.33,,77.6,106.61,66.5,29.97,23.17,20.65,37.1,34.7,1.06,0.0,1.0962875838529356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2802190110876597,0.0,1.0394837231227532,0.0,0.0,0.0,0.0,0.0,1.4231512490639588,0.0,0.0,2.054225939273202,0.0,0.0,2.003917140160266,0.0,0.0,0.0,0.0,0.0,0.0,1.0026230432684906,1.2785150022388887,0.0,0.0,0.0,0.0,2.1236506917182854,1.434889572975502,0.0,0.0,0.0,0.0,0.0,1.1411256764004696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2932824529973133,0.0,0.0,1.1557312878181103,1.3987627580394322,0.0,1.2949289012104248,0.0,1.5658546919892848,0.0,0.0,1.1630580020062857,0.0,0.0,0.0,1.3865656465280387,3.1023515378894047,0.0,0.0,1.1718618556235683,0.0,0.0,0.0,0.0
1-15,Summer,MSC,21.8,35.0,43070.0,6.95,0.249,12.23,30.3,0.1,2.07,6.702,0.98,0.0,0.0,0.0,1.0385072928323118,0.0,0.0,0.0,0.0,0.0,0.0,1.2319819084762493,1.0818044951750747,0.0,0.0,1.023283795117609,1.163341728234569,1.75517325952172,1.4486969423664668,1.160935631119322,0.0,0.0,1.5175374681589806,0.0,0.0,0.0,0.0,0.0,1.0322697296838181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.395189444137304,0.0,0.0,1.110473736027907,0.0,1.61685665404511,0.0,0.0,0.0,0.0,0.0,1.0810579936413403,1.4747919276774089,1.438339101996561,0.0,1.234498738566115,1.1208976070150865,1.0435284253013175,0.0,1.176702114063844,0.0,0.0,0.0,1.1621405477706068,0.0,1.5541895784606943,0.0,2.239101312047734,1.3093892148825916,0.0,1.3655858648179826,0.0,2.0446825961536104,2.2104277020000906,0.0,2.140007759028165,0.0,1.4808253571602334
2-15,Fall,MSC,21.8,35.0,43070.0,5.41,0.2585,41.18,11.2,4.6,9.48,17.728,5.2,2.34,0.98,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4913441593699739,1.207050707666419,0.0,0.0,0.0,1.1039757150637863,1.93644844173709,1.230395403365974,0.0,0.0,0.0,1.1638119707503776,0.0,0.0,0.0,0.0,1.2704286699811216,1.0767224225274108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0349477098704474,0.0,1.292164536889064,1.0007957795415319,1.161608188906007,0.0,0.0,1.408198642928938,0.0,0.0,0.0,0.0,0.0,1.0330676881035772,1.7150490578845419,1.2764673180787738,0.0,1.3458797170682109,1.23336023305967,1.1171266219264036,1.0169864083131817,1.1397842351125207,0.0,0.0,0.0,1.0267256592212897,0.0,1.6142092947469175,0.0,2.214066308837736,1.2707941435689805,0.0,0.0,0.0,1.771845176649948,2.28649842787324,0.0,2.2517126486103023,0.0,1.7234728857712645
3-15,Winter,MSC,21.8,35.0,43070.0,5.6,0.7725,42.73,70.77,2.2,20.79,14.14,0.0,0.02,0.01,0.01,1.0391470782377166,0.0,0.0,0.0,0.0,0.0,0.0,1.4939269020533097,0.0,0.0,0.0,0.0,1.3082817917765477,1.9938543301657559,1.3514697453832354,0.0,0.0,0.0,1.4344148525747413,0.0,0.0,0.0,0.0,0.0,1.1097678687920738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1978367998280235,0.0,1.3181623641838016,0.0,0.0,1.2597313680028042,0.0,1.0220200050033315,0.0,0.0,0.0,0.0,1.947473189357643,0.0,1.020885055995754,1.514189369533464,0.0,1.2606379762671427,0.0,1.1030701104945124,0.0,0.0,0.0,1.4593705544696238,0.0,1.591057044806462,0.0,1.934040742162745,1.0745966640813354,0.0,1.279108421957292,0.0,1.665383133433909,2.3243274124698403,0.0,2.0552485990104605,0.0,2.2784077722219003
4-15,Spring,MSC,21.8,35.0,43070.0,5.43,0.926,33.88,86.75,2.7,19.4,24.17,2.2,0.27,0.06,0.0,1.1575790042561747,0.0,0.0,0.0,1.0481630779695854,0.0,0.0,1.419776562541387,0.0,0.0,0.0,0.0,1.297745282848471,1.8032626237289318,1.309378686560325,0.0,0.0,0.0,1.480536651050733,0.0,0.0,1.026570589436495,0.0,0.0,1.2035372625865692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5130081048218194,1.0430729923936728,1.477968494547134,0.0,0.0,1.10600051602367,1.0002160635020323,0.0,0.0,0.0,0.0,0.0,1.6359258912466426,0.0,0.0,1.6753033862853073,1.055308434194452,1.564772239878776,1.1120944133847783,1.1286444664596471,0.0,0.0,0.0,1.2873517063095763,0.0,1.6226644291366503,0.0,1.949729831130715,1.1334883026669265,0.0,1.0625920537789033,0.0,1.9308140935088753,2.6987210630853102,0.0,1.9890406834388086,0.0,0.0
1-16,Summer,1S,31.0,35.0,36865.0,5.23,0.43,15.35,25.88,1.7,10.56,5.652,1.75,0.98,0.5,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.538312443669814,0.0,1.7799748506358575,1.3695925367788757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0772854458643573,0.0,0.0,0.0,0.0,0.0,0.0,1.2082231447065024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7173396830499543,0.0,2.158457838477888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5961192539821267,0.0,0.0,1.0826675556387282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5276486769647681,0.0,1.0348271711233559,1.2615269924956318,0.0,0.0,0.0,2.065076093498596,2.743022832090199,0.0,1.9814426946613946,0.0,1.3776484644331797
2-16,Fall,1S,31.0,35.0,36865.0,5.06,0.0004,23.73,38.96,1.8,14.47,7.639,4.6,1.1,0.44,0.32,0.0,0.0,1.198772320740712,1.0797806948126385,0.0,0.0,0.0,0.0,0.0,1.1605524636549842,0.0,1.162818440853788,0.0,1.9857876483148549,1.6408671396909142,0.0,1.2454635228190651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3572790104859336,0.0,0.0,0.0,1.0981196885530706,0.0,0.0,0.0,0.0,0.0,1.0940733240721425,0.0,1.6885970891755635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2634575451072756,0.0,1.1069548308501862,1.2518499448457379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5378980942410507,0.0,0.0,1.083433928423075,0.0,0.0,0.0,1.8743084773426224,2.940104487081203,0.0,1.7801274327036651,0.0,0.0
3-16,Winter,1S,31.0,35.0,36865.0,6.03,0.4563,0.98,3.21,0.2,0.62,11.62,0.3,0.0,0.0,0.0,1.0510993312268022,0.0,1.1574084395855297,1.092038791063853,0.0,0.0,0.0,0.0,0.0,1.0600254026755542,0.0,0.0,0.0,2.245275730565584,1.412030974433724,0.0,1.0033426649919543,0.0,0.0,0.0,0.0,1.084435870814592,0.0,0.0,1.2556695967125784,0.0,0.0,0.0,0.0,1.092038791063853,0.0,1.2964176318762415,0.0,0.0,0.0,1.2556695967125784,1.0033426649919543,0.0,0.0,1.596752818033609,0.0,0.0,1.01290589497996,1.2368690056802933,0.0,1.4259925654117411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7282941236680378,1.0102011822032892,1.0866244508073524,0.0,0.0,0.0,0.0,0.0,0.0,1.2797157490841922,0.0,1.7138844681172603,1.5284210402251182,0.0,0.0,0.0,2.0528831345866156,2.521141324351861,0.0,2.2286101705361387,0.0,1.2521454044849034
4-16,Spring,1S,31.0,35.0,36865.0,5.77,0.127,24.8,27.98,1.7,28.5,12.08,5.15,0.37,0.16,0.13,0.0,0.0,1.4623514760044298,1.1607910637543137,0.0,0.0,0.0,1.2168219837272087,0.0,0.0,0.0,0.0,1.1859200927048381,1.7539753716579227,1.4120382411710382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.632351352843083,0.0,0.0,0.0,0.0,1.4995924915177683,0.0,1.0839227624751302,0.0,0.0,0.0,1.2040019055207318,0.0,0.0,0.0,1.4473212591799498,1.2261777013336004,0.0,0.0,1.0281126782941932,0.0,1.2909000950389407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0608824276275128,0.0,1.248047901972947,1.2801989936975515,0.0,0.0,0.0,0.0,0.0,0.0,1.428476533651889,0.0,1.748096852311185,0.0,0.0,0.0,0.0,2.3700046928789416,2.471394079019187,0.0,2.1513209999337177,0.0,0.0
1-17,Summer,MS(AwwB3),30.0,37.0,25915.0,7.3,6.38,32.43,48.73,3.6,16.95,15.252,3.75,3.22,1.63,0.61,0.0,0.0,0.0,0.0,0.0,0.0,1.5432446842058278,0.0,0.0,0.0,1.1143836538430996,0.0,1.2546460994976556,1.6915610816991407,1.1627874782762333,0.0,0.0,0.0,0.0,0.0,1.2049808190894966,1.1449292754112357,1.519523227107521,0.0,2.2255649066858987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1266991548847438,0.0,0.0,1.431251063539979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.471620825412626,0.0,0.0,1.354059236216397,1.0550274074796337,1.0531780972903304,1.2683129337641534,0.0,0.0,0.0,1.2282335979486183,1.0683008016720985,0.0,1.2457787870271535,0.0,2.0340290407945885,0.0,0.0,1.316452802213349,0.0,1.0553277974593764,2.6251655345392315,0.0,2.2302505964407424,0.0,1.4015300330071943
2-17,Fall,MS(AwwB3),30.0,37.0,25915.0,7.24,4.618,24.12,45.12,16.8,5.37,9.31,3.78,5.68,2.67,0.98,0.0,0.0,0.0,0.0,0.0,0.0,1.4211757532100875,0.0,0.0,0.0,0.0,0.0,1.2980248365716227,1.9563859707393036,1.20635985613483,0.0,0.0,0.0,0.0,0.0,0.0,1.1311858903940737,1.0541808987410621,0.0,2.0455362159957193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0469518033443659,0.0,1.0871815572302215,0.0,0.0,1.39309921804626,0.0,0.0,1.0716305231015535,1.0624311268589508,0.0,0.0,0.0,0.0,0.0,1.6038176918835165,0.0,1.0750200135690577,1.2083443337354112,1.1159193831104115,1.0426646921744436,1.2395776941749106,0.0,0.0,0.0,0.0,1.1617735222551073,0.0,1.3938736643110923,0.0,2.2458724567843276,0.0,1.1824005626544094,0.0,0.0,1.372318240631285,2.5401028789723865,0.0,2.19810265614918,0.0,1.2601992072726875
3-17,Winter,1S/2S/AwwB3,30.0,37.0,25916.0,6.043755089352565,1.0360452384627257,9.554442043525237,14.378772958789938,0.3524617996604414,3.283778360858157,4.230058651026393,1.7944976076555024,0.0068405618150949,0.0068405618150949,0.0,0.0,0.0,0.0,0.0,1.2013901032812973,0.0,1.3933406610749468,0.0,0.0,0.0,0.0,0.0,1.41169972239293,2.1978998216225234,1.0982152363656121,0.0,0.0,0.0,0.0,0.0,0.0,1.0333717577460388,1.2351436227241415,0.0,2.1038370059779474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0045278335267906,0.0,0.0,1.5361960823011236,0.0,0.0,0.0,1.2470328045119645,0.0,0.0,0.0,0.0,0.0,1.14426454577772,0.0,1.077537262290366,1.1050156556277546,1.0962488627911462,1.0982152363656121,1.1734677890465024,0.0,0.0,0.0,0.0,0.0,0.0,1.2121063150549178,0.0,2.1642776913234454,0.0,1.2780034726560634,1.4344550217249687,0.0,1.0356186763702886,2.244231924809069,0.0,2.413544874135571,0.0,1.7101618122270867
4-17,Spring,MS(AwwB3),30.0,37.0,25915.0,6.92,5.97,27.57,56.54,2.4,9.57,11.95,4.6,1.96,0.89,0.37,0.0,0.0,0.0,0.0,1.283017156022657,0.0,1.2479128036471114,0.0,0.0,0.0,0.0,0.0,1.438675594904261,2.105671755178161,1.3108733951056553,0.0,0.0,0.0,0.0,0.0,0.0,1.2199051511529893,0.0,1.0613456810256385,2.0451601333533995,0.0,1.0185270582017505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0939127831194964,0.0,0.0,1.2343444117931013,0.0,0.0,1.2255811675068624,1.4998723360433206,0.0,0.0,0.0,0.0,0.0,1.2899789804813302,1.025470384873412,1.1495417220606936,0.0,1.1248493317710289,1.036960148872991,1.0939127831194964,0.0,0.0,0.0,0.0,0.0,0.0,1.2701924988625786,0.0,1.859544065615953,0.0,1.056454415726769,1.3986623012803387,0.0,1.0855926040543844,2.638992274367272,0.0,2.3285530883283267,0.0,0.0
1-18,Summer,1S/HM/Aww,20.0,35.0,69497.0,5.227107714129346,0.6165258431011721,11.705090690882908,16.53625267032044,0.677134856182742,5.008924110893307,6.045303236388366,1.2591534984198105,1.4253868864263712,0.9735689082689925,0.2037145257430891,0.0,0.0,0.0,0.0,1.4635257435702673,0.0,0.0,1.2466924607431022,0.0,0.0,0.0,1.0002418127795494,1.6656608963625643,2.228889797346067,1.2676808557427774,1.092525696124019,0.0,0.0,0.0,0.0,0.0,1.1421344613757878,0.0,0.0,1.6228871215416272,0.0,1.042498664012217,0.0,0.0,0.0,0.0,1.0410230783411643,0.0,0.0,0.0,0.0,0.0,1.113653081047626,0.0,0.0,0.0,0.0,0.0,1.4589809928153061,0.0,1.1537144227740606,0.0,0.0,0.0,0.0,0.0,0.0,1.4276344833440227,0.0,0.0,1.0312753000303856,1.266861145740508,0.0,0.0,0.0,0.0,0.0,0.0,1.4637917666192555,1.0329668692936815,1.4619279704494754,0.0,0.0,1.2542494837297424,0.0,1.389010201357999,2.7726785677088834,0.0,2.0636102855338323,0.0,1.2984980100869612
2-18,Fall,1S/HM/Aww,20.0,35.0,69497.0,5.49902931476224,0.1297025713340144,13.714977768824554,18.3289208167259,1.4483776278112723,0.7102781415025109,4.445406204584371,1.9812593349353207,0.6388533317984948,0.3385687151963394,0.1151769141114005,0.0,0.0,0.0,0.0,1.2954108713309356,0.0,0.0,1.2102226135124818,0.0,0.0,0.0,0.0,1.3946856678056772,2.2434503652135573,1.4793807087889213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2987282118602885,0.0,0.0,0.0,0.0,0.0,0.0,1.0895396391522556,0.0,0.0,0.0,1.0475263586175907,0.0,0.0,1.167135847861307,0.0,1.0427707567699616,0.0,0.0,1.487328195725953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0629277402715664,1.2818799213214416,1.3523236118483273,0.0,1.0406361073848112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6217979481977136,1.2600247970119753,2.0908611280941494,1.168949231824575,0.0,1.456032658426832,0.0,1.5695186843980617,2.3812935935271957,0.0,2.299657973949251,0.0,1.444002818754433
