SampleID,Aenigmarchaeales,Bathyarchaeia,Candidatus_Iainarchaeum,Candidatus_Methanofastidiosum,Candidatus_Methanogranum,Candidatus_Methanomethylicus,Candidatus_Methanomethylophilus,Candidatus_Methanoplasma,Candidatus_Nitrocosmicus,Hadarchaeales,LKM11,Lokiarchaeia,Marine_Benthic_Group_D_and_DHVEG-1,Methanimicrococcus,Methanocalculus,Methanocorpusculum,Methanoculleus,Methanofollis,Methanogenium,Methanohalophilus,Methanolacinia,Methanolinea,Methanolobus,Methanomassiliicoccus,Methanomethylovorans,Methanomicrobium,Methanoregula,Methanosaeta,Methanosarcina,Methanosphaerula,Methanospirillum,Micrarchaeales,Nitrososphaeraceae,Odinarchaeia,Rhinosporideacae,RumEn_M2,SCGC_AAA011-D5,Teleostei,Unclassified,Veneroida,Woesearchaeales,acid_accumulation,acid_base_balance,ammonia_toxicity,biogas_quality,buffer_capacity
4-14,0.0,0.0,0.0,0.002263012320844858,0.0,0.0,0.0,0.03696253457379935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9263263766658285,0.0,0.0,0.0,0.0,0.0010057832537088258,0.0,0.0058670689799681505,0.0,0.0,0.0,0.018858436007040482,0.0,0.0,0.007962450758528203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007543374402816193,0.0,0.0,0,1,1,0,0
4-15,0.0,0.0,0.0,0.1445099484156227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012748710390567429,0.0,0.0,0.0,0.0,0.13345615327929256,0.0,0.016507000736919675,0.0,0.0,0.0,0.5304347826086957,0.0,0.00552689756816507,0.1565217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002947678703021371,0.0,0.0,0,0,0,0,0
4-16,0.0,0.0,0.0,0.09338174026901559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033329365551720033,0.0,0.0,0.0,0.0,0.3154981549815498,0.0,0.0,0.0,0.0,0.0,0.37305082728246636,0.0,0.0,0.21420069039400072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005356505177955005,0.0,0.0,0,0,0,0,0
4-17,0.0,0.002964295230482281,0.0,0.11957100985877964,0.0009658939515054623,0.0,0.0,0.007893685051958433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016986410871302957,0.035638156141753266,0.0,0.0026312283506528113,0.0,0.0,0.006228350652811084,0.0,0.0,0.0,0.0,0.0,0.48501199040767384,0.00979216626698641,0.007660538236077805,0.29399813482547293,0.016953104183320012,0.0,0.0,0.0,0.002997601918465228,0.0004996003197442046,0.0,0.005495603517186251,0.0,0.0,0,0,0,0,0
4-18,0.0,0.012619155696777122,0.0,0.15769405356332275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0902405810258738,0.0,0.0006354970494779846,0.0,0.0,0.010848842487517022,0.0,0.010077167498865183,0.0,0.0,0.0021334543803903767,0.49550612800726285,0.0,0.02251475261007717,0.17721289151157513,0.004357694053563323,0.0,0.0,0.0012709940989559692,0.0,0.005129369042215161,0.0,0.009759418974126192,0.0,0.0,0,0,0,0,0
4-2,0.0,0.0016318877816742475,0.0,0.08225408839970834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002083260997882018,0.0,0.0,0.0,0.0,0.37182736710530884,0.0,0.0,0.0027429603138779905,0.0,0.0,0.5060935384188049,0.0,0.0,0.034200201381896465,0.00038193118294503663,0.0,0.0,0.0,0.0,0.0004860942328391375,0.0,0.00017360508315683484,0.0,0.0,0,0,0,0,0
4-21,0.0,0.008285822881033827,0.0,0.15541619156214367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023565184340554922,0.0,0.0,0.0,0.0,0.3717597871531737,0.0,0.003800836183960471,0.0,0.0,0.0,0.2676168757126568,0.0,0.019384264538198404,0.14074496389205626,0.0,0.0,0.0025465602432535157,0.0,0.0,0.01839604713036868,0.0,0.009692132269099202,0.0,0.0,0,0,0,0,0
4-22,0.0,0.0,0.0,0.0036569831943131857,0.01466902247606525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003287175905000616,0.010395693799564449,0.0,0.0,0.0,0.0,0.003739162591938201,0.0,0.0,0.0003287175905000616,0.0,0.0005752557833751078,0.0442536056210708,0.16538603772034352,0.0,0.7427784854337017,0.0,0.0,0.0,0.0,0.004150059580063278,0.0,0.0,0.009738258618564326,0.0,0.0,1,0,0,0,0
4-23,0.0,0.0016916895749629942,0.0,0.11214492140692182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02037076196517939,0.0,0.0,0.0,0.0,0.03475012335236484,0.0,0.0,0.0026080214280679494,0.0,0.0011277930499753296,0.6658913089448086,0.0,0.0012687671812222456,0.15697469514344117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026080214280679494,0.0,0.0005638965249876648,0,0,0,1,0
4-25,0.0,0.0,0.0,0.21601307189542485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010893246187363835,0.056808278867102394,0.0,0.0,0.0,0.0,0.4455882352941177,0.0,0.035076252723311545,0.0,0.0,0.0,0.21612200435729848,0.0,0.0,0.027233115468409588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020697167755991284,0.0,0.0,0,0,0,0,0
4-26,0.0,0.0,0.0,0.008183556405353728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3441682600382409,0.0,0.0,0.0,0.0,0.020038240917782026,0.0,0.030210325047801148,0.0,0.0,0.0034416826003824093,0.08481835564053537,0.14133843212237093,0.03564053537284895,0.3239770554493308,0.0,0.0038240917782026767,0.0,0.0,0.0,0.0,0.0,0.004359464627151052,0.0,0.0,0,0,0,0,0
4-27,0.0,0.0,0.0,0.0034175433893989145,0.0,0.0,0.0,0.0331702740735777,0.0,0.0,0.0,0.0,0.0,0.0010051598204114454,0.0,0.0,0.8689941700730416,0.0,0.0,0.0,0.0,0.0035515646987871073,0.0,0.06593848421899082,0.0,0.0,0.0,0.016484621054747704,0.0,0.0,0.006902097433491925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005360852375527709,0.0,0.0,0,0,1,0,0
4-28,0.0,0.0,0.0,0.03640612044923494,0.002035124745609407,0.0,0.0,0.010024873746890782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08389236451345444,0.0,0.000829124896359388,0.0,0.0,0.005954624255671968,0.0,0.0,0.00964799879400015,0.0,0.0,0.5909399261325092,0.002035124745609407,0.0,0.2409738448782694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017260872842390893,0.0,0.0,0,1,1,0,0
4-29,0.0,0.0,0.0,0.17473766031869414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029537504858142246,0.004041974349008939,0.0,0.0,0.0,0.0,0.4655266226195103,0.0,0.008472600077730276,0.004819277108433735,0.0,0.0,0.21663427905169064,0.0,0.0,0.11745044694908667,0.0,0.0,0.0,0.0,0.0,0.00388651379712398,0.0,0.0014768752429071123,0.0,0.0,0,0,0,0,0
4-3,0.0,0.002691096478671629,0.0,0.2484397366160893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004008016032064128,0.006813627254509018,0.0,0.0,0.0,0.0,0.3003721729172631,0.0,0.003950758660177498,0.0006870884626395649,0.0,0.0,0.24866876610363584,0.0013169195533924993,0.006012024048096192,0.1743486973947896,0.0006870884626395649,0.0,0.0,0.0,0.0,0.0020612653879186946,0.0,0.0034354423131978244,0.0,0.0001145147437732608,0,0,0,0,0
4-30,0.0,0.0,0.0,0.14874010079193664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6823134149268059,0.0,0.030285577153827695,0.0014878809695224383,0.0,0.0,0.08096952243820495,0.0,0.00014398848092152627,0.056059515238780895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
4-31,0.0,0.0,0.0,0.0025644313373509426,0.0,0.0,0.0,0.07744582638799846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2834337735607129,0.0,0.0,0.0,0.0,0.007436850878317733,0.0,0.03955635337863829,0.0,0.0,0.0,0.01205282728554943,0.5674445441723298,0.0,0.007372740094883959,0.0,0.0,0.0,0.0,0.0009616617515066034,0.0,0.0,0.0017309911527118862,0.0,0.0,1,0,1,0,1
4-32,0.0,0.0,0.0,0.19192095321127578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013251961639058413,0.0,0.0,0.0,0.0,0.31386224934612034,0.0,0.05056669572798605,0.0005812263876780006,0.0,0.0,0.21441441441441442,0.0011043301365882012,0.009009009009009009,0.2052891601278698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
4-32',0.0,0.003753440653932772,0.0,0.04012011010092585,0.0,0.0,0.0,0.007173242138627075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004921177746267412,0.018850613061973477,0.020602218700475437,0.0,0.0,0.0,0.06197347568604554,0.0,0.0,0.0,0.0,0.0,0.23454833597464342,0.007256651930936692,0.0,0.5595128868129118,0.0,0.0,0.0,0.0,0.007590291100175161,0.0,0.0,0.03369755609308533,0.0,0.0,1,1,0,1,1
4-33,0.0,0.0036937064923994885,0.0,0.11173462139508453,0.0,0.0,0.0,0.0,0.00014206563432305724,0.0,0.0,0.0,0.0,0.0,0.0,0.0012075578917459867,0.0,0.0,0.0,0.0,0.0,0.5615144196618838,0.0,0.011365250745844581,0.0,0.0,0.0,0.22190652081261542,0.0,0.0,0.06861770137803665,0.0,0.0,0.0,0.0,0.0,0.00042619690296917176,0.0,0.01086802102571388,0.0,0.008523938059383436,0,0,0,0,0
4-34,0.0,0.00037274026216065103,0.0,0.10797042927253525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22811704044231845,0.0,0.0,0.0,0.0,0.00528048704727589,0.0,0.005094116916195565,0.03795738336335963,0.0,0.0,0.4797167174007579,0.0019258246878300304,0.0,0.09374417593340374,0.0,0.0,0.0,0.0,0.024165993663415545,0.015282350748586693,0.0,0.00037274026216065103,0.0,0.0,0,0,0,0,0
4-4,0.0,0.0032365586203565045,0.0,0.22428868170619776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004395922902275253,0.0,0.0,0.0,0.0,0.27882710980145886,0.0,0.02864595913240906,0.0020288874933578087,0.0,0.00289841070479687,0.23153470846818994,0.0,0.004154388676875513,0.1847253755857205,0.0016424327327182262,0.0,0.0,0.0,0.0,0.0004830684507994783,0.0,0.03313849572484421,0.0,0.0,0,0,0,0,0
4-5,0.001289249324183822,0.005822416302765648,0.0,0.22944479101684342,0.0,0.00012476606363069246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013641089623622375,0.0,0.0,0.0,0.0,0.24849241006446246,0.0,0.0,0.0004574755666458723,0.0,0.0019546683302141816,0.25893117072156374,0.0,0.0,0.13782491162403826,0.004366812227074236,0.0,0.0,0.0,0.0,0.0,0.0,0.09698482012892493,0.0,0.0006654190060303597,0,0,0,0,0
4-6,0.0,0.004124004550625711,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0013746681835419036,0.0,0.0,0.0,0.0,0.0,0.0,0.002227910504361016,0.42970231323473645,0.0,0.003934395145999242,0.0,0.0,0.008532423208191127,0.0,0.004882442169131589,0.002180508153204399,0.0,0.0,0.26995638983693593,0.00862722791050436,0.001279863481228669,0.03612059158134243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004835039817974972,0.0,0.0,0,0,0,0,0
4-7,0.0,0.0,0.0,0.23193661026054258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036261079774375505,0.0,0.0,0.0,0.0,0.23798012355627182,0.0,0.005774912704807951,0.0,0.0,0.0,0.33154266272719135,0.0,0.013116662189990152,0.13900080580177276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03702211478198585,0.0,0.0,0,0,0,0,0
4-8,0.0,0.003527419809989653,0.0,0.1890226695513122,0.0,0.0013639356598626657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010206001316903395,0.0,0.0,0.0,0.0,0.27828990687611704,0.0,0.0,0.0,0.0,0.0,0.24837738688740477,0.0,0.0010817420750634935,0.25580848462044964,0.004185871507854388,0.0,0.0,0.0,0.0,0.0,0.0,0.007525162261311259,0.0,0.0006114194337315398,0,0,0,0,0
4-9,0.0,0.0016997576941159452,0.0,0.014068207298108568,0.0,0.0,0.0,0.07706773715236338,0.0,0.0,0.0,0.0,0.0,0.004050486420020975,0.0,0.0,0.7718346533579256,0.0,0.0,0.0,0.0,0.014936168673827348,0.0,0.037973310187696646,0.0,0.0,0.0,0.06484394777765723,0.0,0.0,0.0041228165346642075,0.0,0.0,0.0,0.0,0.004629127337166829,0.00043398068785939026,0.0,0.004339806878593902,0.0,0.0,0,0,0,0,0
