SampleID,Abditibacteriota,Acetothermia,Acidobacteriota,Actinobacteriota,Aenigmarchaeota,Armatimonadota,Asgardarchaeota,Bacteroidota,Bdellovibrionota,CK-2C2-2,Caldatribacteriota,Caldisericota,Calditrichota,Campilobacterota,Chloroflexi,Cloacimonadota,Coprothermobacterota,Crenarchaeota,Cryptomycota,Cyanobacteria,Dadabacteria,Deferrisomatota,Deinococcota,Dependentiae,Desulfobacterota,Dictyoglomota,Elusimicrobiota,Euryarchaeota,FCPU426,Fermentibacterota,Fibrobacterota,Firmicutes,Fusobacteriota,Gemmatimonadota,Hadarchaeota,Halanaerobiaeota,Halobacterota,Holozoa,Hydrogenedentes,Hydrothermae,Iainarchaeota,LCP-89,Latescibacterota,MBNT15,Margulisbacteria,Marinimicrobia_(SAR406_clade),Methylomirabilota,Micrarchaeota,Mollusca,Myxococcota,NB1-j,NKB15,Nanoarchaeota,Nitrospirota,PAUC34f,Patescibacteria,Planctomycetota,Proteobacteria,SAR324_clade(Marine_group_B),Spirochaetota,Sumerlaeota,Sva0485,Synergistota,TA06,Thermoplasmatota,Thermotogota,Unclassified,Verrucomicrobiota,Vertebrata,WOR-1,WPS-2,WS1,WS2,WS4,Zixibacteria,acid_accumulation,acid_base_balance,ammonia_toxicity,biogas_quality,buffer_capacity
2-26,0.0,0.0,0.0021203463976428,0.006494955807516428,0.0,0.0030577626997584833,0.0,0.06910097312739784,0.0,0.0,0.0299973216677081,0.004017498437639299,0.0,0.0,0.0037273457726986,0.4748013570216928,0.0577180608874206,0.0113919078172057,0.0,0.0,0.0,0.0,0.0343049727702883,0.00011159717882331935,0.0006919025087045,0.0,0.0,0.0125703810396752,0.0,0.0,0.0001785554861173,0.21375323631818086,0.0004240692795286,0.0,0.0,0.0,0.9419929291606643,0.0,0.0005803053298812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007811802517632,0.0,0.0,0.0,0.0,0.0,8.927774305865548e-05,0.0011829300955269,0.06550754396928542,6.695830729399161e-05,0.0008927774305864556,0.0,0.0,0.0236586019105435,0.0,0.0288071232159224,0.0026783322917595,0.005282297638060628,0.0016739576823496,0.0,0.0,0.0,0.0023435407552896,0.0,0.0,0.0,0,0,0,0,0
2-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2813703766831415,0.0,0.0,0.012817453553775289,0.0,0.0,0.0,0.0006476904721322,0.0159877279700016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0308475591494459,0.0,0.0,0.0,0.6724049769899381,0.0,0.0,0.0,0.0,0.8083258460616949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007499573887847,0.0,0.0015340037497869,0.0,0.0012272029998295,0.0,0.0,0.0122038520538605,0.0,0.0637915543575919,0.0003408897221748,0.0970350404312664,0.0007158684165672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0
2-28,0.0,0.0,0.0,0.0230099201548508,0.0,0.0,0.0,0.0042100169368496,0.0,0.0,0.0,0.0,0.0,0.0,0.0062908299056374,0.0023227679651584,0.0,0.0008106793492947,0.0,0.0,0.0,0.0,0.00181466247278,0.0,0.002153399467699,0.0,0.0,0.12576338972058582,0.0,0.0,0.0,0.0173481732397768,0.0,0.0,0.0,0.0,0.8253256228719651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048640760957682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9350834744737434,0.0,0.0,0.0,0.0,0.002540527461892,0.0,0.0429660055126193,0.0,0.0002702264497649,0.0052262279216065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
2-29,0.0,0.0,0.0033100807003143,0.005553275885651275,0.0003285732339188,0.0002462043496101,0.0,0.2818766242648,0.0003282724661469,0.0,0.0,0.0009027492819038503,0.0,0.1665162084530151,0.0014225140199699,0.0066475174394743,0.0,0.0035384809806647,0.0,0.0,0.0,0.0,0.0,5.471207769115032e-05,0.0354260703050186,0.0,0.000382984543838,0.15447996967016292,0.0,0.0014772260976609998,0.0009027492819039001,0.21031322664477572,0.0034742169333879,0.0,0.0,0.0,0.803487931252367,0.0,0.0003556285049924,0.0,0.0,0.0011215975926685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141033741943637,0.0002462043496101,0.0,0.0015866502530431504,0.0004103405826836,0.2467788264259291,0.000382984543838,0.016468335385035424,0.0,0.0,0.0093284092463407,0.0,0.0224188044989256,0.000574476815757,0.0018890705192043155,0.0036657092053069256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
2-3,0.0,0.0,0.0022884088623832998,0.012274192989146629,0.0,0.0047155091709716,0.0,0.24746021289136672,0.0010401858465377,0.0004854200617176,0.0031899032627161,0.0086335425262646,0.0,0.0003120557539613,0.0065531708331883,0.2572379598488256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007385319510419101,0.054159009743073354,0.0,0.0,0.2764305466921931,0.0,0.0,0.0,0.14860788460871305,0.0,0.0,0.0,0.0,0.7118698149329925,0.0,0.001594951631358,0.0,0.0,0.0,0.0,0.0,0.0,0.0003120557539613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012828958773967,0.0054089664019967,0.09985784126763682,0.0096737283728025,0.021185118407821564,0.0002427100308588,0.0002427100308588,0.05117714364966482,0.0,0.0102105934907465,0.0361291217364167,0.0018357734995797,0.0178565236989,0.0,0.0,0.0001040185846537,0.0002427100308588,0.0,0.0,0.0,0,0,0,0,0
2-30,0.0,0.0,0.0275223539856676,0.0402688819836374,0.0,0.0035195637009321,0.0,0.32776333312194433,0.0019975902086369,0.0,0.008180607521085601,0.0037098103874689,0.0,0.0001585389054473,0.02742723064239876,0.1145919208573781,0.0005707400596106,0.0,0.0,0.0,0.0,0.0,0.0,0.0009195256515948,0.04908364512651318,0.0,0.0,0.3723585772411077,0.0,0.0,0.0,0.11865051683682917,0.0,0.0,0.0,0.0,0.5843286520540744,0.0,0.0028854080791424,0.0,0.0,0.0,0.0,0.0,0.0,0.0001268311243579,0.0,0.0,0.0,0.0002853700298053,0.0,0.0,0.0,0.0019658824275477,0.0,0.002695161392605497,0.0129367746845063,0.16741708415244594,0.0008244023083264,0.017375864037034,0.0012048956814001,0.0010146489948633,0.04768850275857674,0.0,0.0364877280483003,0.0092269642970384,0.006888458218695359,0.009353795421395939,0.0,0.0,0.0002853700298053,0.0002853700298053,0.0,0.0,0.0,0,0,0,0,0
2-31,0.0,0.0,0.0,0.000368830472103,0.0,0.0001341201716738,0.0,0.32048015021459036,0.0,0.0,0.0002682403433476,0.0,0.0,0.0,0.0007711909871244,0.0108637339055793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019796380090497,0.0,0.0,0.0,0.6128285944205916,0.0,0.0,0.0,0.0,0.836962669683257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010059012875536,0.0005364806866952,0.0005029506437768,0.0,0.0347371244635192,0.0,0.0,0.0162956008583688,0.0,0.1303733031674206,0.0,0.0306843891402707,0.0012070815450642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1
2-32,0.0,0.0,0.06372839506172777,0.011950617283949357,0.0,0.0037530864197528,0.0,0.21029629629629226,0.0007654320987653481,0.000395061728395,0.0016790123456789001,0.0068395061728394,0.0,0.0006419753086418999,0.029209876543208963,0.1506913580246912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333332,0.06629629629629467,0.0,0.0002716049382716,0.1769737602589296,0.0,0.0,0.0019753086419753,0.15323456790123002,0.0008641975308641,0.0021234567901233002,0.0,0.0,0.7665009825453696,0.0,0.0035802469135801,0.0,0.0,0.0,0.0,0.0,0.0,0.0007407407407407,0.0003703703703703,0.0,0.0,0.0003209876543209,0.0,0.0,0.0100566408507686,0.0006172839506172,0.0,0.0044197530864192,0.009234567901233583,0.12444444444443936,0.0013827160493826,0.08854320987654249,0.0039753086419753,0.0003703703703703,0.0149382716049378,0.0,0.0402265634030747,0.0147654320987652,0.0070815591146957,0.02212345679012308,0.0,0.0,0.0001234567901234,0.001160493827160357,0.0,0.0,0.0,0,0,0,0,0
2-32',0.0,0.0,0.0,0.17101596148973838,0.0,0.0,0.0,0.05029136052697998,0.0,0.0,0.0,0.0,0.0,0.0036230048137824997,0.0002533569799847,0.0005067139599695,0.0,0.0,0.0,0.0002786926779832,0.0,0.0,0.0,0.0,0.0001773498859893,0.0,0.0,0.1238606770833333,0.0,0.0,0.0,0.40810742335950884,0.0040030402837596,0.0,0.0,0.0,0.6455891927083328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00927734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045604256397255966,0.3576133772485373,0.0,0.0003293640739802,0.0,0.0,0.0025842411958449,0.0,0.1266276041666664,0.0,0.0948732035736522,0.0005320496579678999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0
2-33,0.0,0.0099385339897862,0.022935078437967597,0.020091128711658773,0.0,0.0032109109813154156,0.0,0.16088193021619787,0.0005810219870951,0.0,0.0065441423809669,0.036573805082413,0.0,0.0065135622763827,0.021711874254609118,0.0031497507721475575,0.0,0.0081738230729434,0.0,0.0,0.0,0.0,0.0,0.0,0.12201461728998951,0.0,0.0,0.0984997413347128,0.0,0.0,0.0,0.035136540166965186,0.0007950827191828,0.0,0.0,0.0,0.3714950853595441,0.0,0.0011314638696064,0.0,0.0,0.0,0.0003975413595914,0.0,0.0,0.0001834806275037,0.0,0.0,0.0,0.002874529830892,0.0,0.0,0.021262286601138,0.0,0.0,0.002905109935475815,0.007706186355157,0.1244610256567034,0.04443289196049038,0.007522705727652715,0.0011314638696063,0.0009785633466866,0.009204611479770902,0.0004587015687593,0.0307811691670976,0.323812727439527,0.4750170923484185,0.01684963762575989,0.0,0.0,0.0,0.0,0.0,0.0,0.0006421821962631,0,0,0,0,0
2-34,0.0,0.0,0.0,0.0026401146564078003,0.0,0.0005783108294988,0.0,0.3407507983203818,0.0,5.028789821729401e-05,0.001986371979583047,0.0,0.0,0.0,0.0045259108395561,0.1029393276508006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010057579643457,0.0,0.0,0.0901234567901234,0.0,0.0,7.543184732594101e-05,0.5107238942948313,0.0,0.0,0.0,0.0,0.8814814814814811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052469135802469,0.0,0.0,0.00012571974554323502,0.0002011515928691,0.0008297503205853,0.0,0.011918231877498301,0.0004777350330642,0.0,0.017977923612682047,0.0,0.0172839506172839,0.0015840687938446002,0.0058641975308641,0.0007543184732592999,0.0,0.0,0.0,0.0008548942696939,0.0,0.0,0.0,0,0,0,0,0
2-4,0.0,0.0,0.008996416681490791,0.00876769422348657,0.0,0.0076494955399116,0.0,0.23606699026658437,0.0005590993417875,0.0003812040966733,0.0004320313095631,0.0036849729345089,0.0,0.0001016544257795,0.12183282929680335,0.11197234999618717,0.0,0.0008511543781253,0.0,0.0,0.0,0.0,0.0,0.0,0.03710386540953963,0.0,7.624081933467178e-05,0.1738482817320991,0.0,0.0009403034384609,0.0,0.25378027395867264,0.0,0.0009911306513506,0.0,0.0,0.7786998616874121,0.0,0.0008132354062364,0.0,0.0,0.0,0.0001524816386693,2.5413606444890594e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047877433769549,0.0,0.0,0.0012452667157994435,0.0023380517929297,0.12841495336602704,0.004777758011639272,0.04294899489186427,0.0,0.0,0.00803069963658509,0.0,0.041812958825406796,0.0083102493074791,0.0032529416249457623,0.0040661770311822,0.0,0.0,0.0003049632773386,0.0017027116318075,0.0,0.0,0.0002795496708937906,0,0,0,0,0
2-5,0.0,0.0,0.011496644644435793,0.022759194714663124,0.0,0.002783124382250355,0.0,0.2809655100660613,0.0017687145606822999,0.0011184518545492,0.0019247776101544,0.0047079019924047,0.0,0.001430577953493,0.016828798834728494,0.11637101388961082,0.0,0.029764098783634202,0.0,0.0006502627061332,0.0,0.0,0.0,0.0014045674452475934,0.06440201841543822,0.0,0.0002340945742079,0.1619056395134536,0.0001560630494719,0.0006502627061332,0.00036414711543449995,0.12654112261353212,0.0001040420329813,0.0013525464287572,0.0,0.0,0.7290821968300758,0.0,0.0036154606461008317,0.0,0.0,0.0002080840659626,0.0001300525412266,0.0,0.0,0.0012224938875305,0.0,0.0165868042757095,0.0,0.0013265359205117,0.0,0.0004161681319252,0.018706229266494602,0.0005722311813972,0.0,0.0062425219788787,0.014175726993704325,0.18048691671434686,0.009519846017791,0.05472610934817593,0.0008063257556052,0.0004421786401706,0.0122249388753053,0.0019767986266451,0.0353851824548468,0.024788014357800398,0.010312552928220031,0.02515216147323436,0.0,0.0001300525412266,0.0005202101649066,0.0005202101649066,0.0,0.0,0.0010404203298130998,0,0,0,0,0
2-6,0.0,0.0,0.0,0.0096549843174678,0.0,0.0002454657029864,0.0,0.3188872221464541,0.0,0.0,0.006409382244647099,0.0,0.0,0.0,0.0030001363698345,0.009409518614481999,0.0,0.0108017282765241,0.0,0.0,0.0,0.0,0.0,8.18219009954998e-05,0.0155734351561428,0.0,0.0,0.1661065770523283,0.0,0.0186281194599754,0.0005182053729713,0.575917087140301,0.0,0.0,0.0,0.0,0.7984877580412857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014455202509200999,0.0015273421519154998,0.014155188872219799,0.0003818355379789,0.0047729442247369,0.0,0.0,0.0056729851356875,0.0,0.0246039366298604,0.0002727396699849,0.0,0.012191463248328299,0.0,0.0,0.0,0.0012546024819307998,0.0,0.0,0.0,0,1,0,1,0
2-7,0.0,0.0003163646821972,0.0254242162783991,0.0159907966637889,0.0,0.0090020132297952,0.0,0.2299683635317708,0.0022145527753805,0.0024733966062697,0.0016681046879493,0.0383376473971803,0.0,0.0002300834052343,0.0306586137474811,0.0695714696577495,0.0,0.042963336273150896,0.0,0.0,0.0,0.0004601668104687,0.0,0.0006614897900486,0.0750647109577184,0.0,0.0003163646821972,0.1290160010079374,0.0002876042565429,0.0,0.0002876042565429,0.0943917169974059,0.0,0.0018981880931834994,0.0,0.0,0.6479778253748255,0.0,0.000862812769628899,0.0,0.0,0.0,0.0006902502157030001,0.0,0.0,0.0,0.0,0.0,0.0,2.876042565429968e-05,0.0002588438308886,0.0007477710670117,0.019780773592037202,0.0026747195858497002,0.0,0.0024446361806146977,0.007132585562264998,0.11018119068161439,0.0040264595916015,0.1978142076502716,0.000776531492665799,0.0,0.007909117054931898,0.0012654587287891,0.1583721809247824,0.0081104400345122,0.0196638258816208,0.0364969801553037,0.0,0.0,0.0008915731952832,0.00020132297958,0.0,0.0,0.0004889272361229994,0,0,0,0,0
2-8,0.0,0.0,0.0057094030372467994,0.0041558239794924,0.0,0.0081951295296539,0.0,0.2073251252573092,0.0,0.0021361712044121,0.0010098263875402,0.0038839476443856,0.0,0.0,0.18246786033324175,0.1093719656659022,0.0,0.0113972602739725,0.0,0.0,0.0,0.0,0.0,0.0,0.0276537072280255,0.0,0.0,0.164931506849315,0.0,0.0,0.0,0.206975569969314,0.0,0.0,0.0,0.0,0.705534246575341,0.0,0.0036120713092787,0.0,0.0,0.0,0.0,0.0,0.0,0.0021361712044121,0.0,0.0,0.0,0.0007767895288771,0.0,0.0,0.0054794520547945,0.0002330368586631,0.0,0.0002330368586631,0.0022526896337435,0.0294403231444428,0.0012817027226471002,0.1324814541499972,0.0004660737173262,0.0,0.011923719268263916,0.0,0.11265753424657521,0.0377131316269855,0.007340661047888757,0.009826387540295658,0.0,0.0,0.0,0.0013982211519787,0.0,0.0,0.0,0,0,0,0,1
2-9,0.0,0.0,0.0,0.0013443202469564,0.0,0.0,0.0,0.4327466454230859,0.0,0.0,0.0020413751898229,0.0,0.0,0.0,0.0,0.0004978963877616,0.0,0.0022468939994713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4873409843411512,0.0,0.0,0.0,0.0118250392093404,0.8316151202749135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001792426995942,0.0,0.0003734222908212,0.0,0.0,0.0346286937688267,0.0,0.1360031720856462,0.0274091961462819,0.030134813639968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
3-1,0.0,0.0,0.0,0.0266057934508815,0.0,0.0,0.0,0.198100335852223,0.0,0.0,0.00223026868178,0.0,0.0,0.0,0.0,0.0864294710327454,0.0003148614609571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003935768261964,0.0,0.0,0.0,0.0,0.0,0.0003673383711167,0.6536786314021752,0.0,0.0,0.0,0.0003148614609571,0.0952038369304555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000551007556675,0.0005247691015952299,0.00451301427371923,0.0,0.01592674223341723,0.0,0.0,0.004670445004198,0.0,0.002238209432454,0.0010495382031905,0.9025579536370899,0.0043293450881608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3-10,0.0,0.0052430886558627,0.0285986653956144,0.02347473784556614,0.0,0.012710517953606401,0.0,0.09560692723228344,0.0,0.0013504925325707,0.0054019701302827,0.02450746742929752,0.0,0.0,0.0175166825548136,0.18346838258659,0.0,0.005519440696676,0.0,0.0,0.0,0.0,0.0,0.0006752462662853,0.09211153479504156,0.0,0.0,0.2158714583588862,0.0,0.0,0.0,0.1067683508102942,0.0,0.0,0.0,0.0,0.6106954495277801,0.0,0.0075865904035586,0.0005560851604702,0.0,0.0,0.0,0.0,0.0,0.0072688274547187005,0.0,0.0,0.0,0.0004369240546552,0.0007149666348903,0.0,0.0,0.0,0.0,0.0041309183349219,0.0038528757546867996,0.10247855100095073,0.0038131553860818,0.2498013981569743,0.0022243406418811004,0.0013107721639656,0.0017476962186207998,0.0,0.0544584815405371,0.011518906895455799,0.1141304161424039,0.0027804258023513,0.0,0.0,0.0,0.0014696536383857,0.0,0.0,0.0001986018430251,0,0,0,0,0
3-11,0.0,0.0274340686681041,0.030253773428428467,0.008956709238678875,0.0,0.003980759661635195,0.0,0.20232210980261525,0.0009620169182284,0.0006302869464256,0.0,0.0103831481174322,0.0006634599436059,0.0016254768618343,0.005937966495272286,0.09523967490462738,0.0,0.0454266421117248,0.0,0.0,0.0008293249295073,0.0,0.0,0.0016254768618341952,0.07576712555979263,0.0,0.0003980759661635,0.1022099447513811,0.0,0.0010283629125891,0.0003317299718028,0.06273013766793642,0.0001326919887211,0.0036158566926521,0.0,0.0,0.5642520974012679,0.0,0.0013932658815723,0.0,0.0,0.0001326919887211,0.0,0.0001326919887211,0.0,0.0,0.0,0.0019439328831594,0.0,0.0027533587659642,0.0004312489633438,0.0008293249295073,0.0137098424391241,0.0055067175319289,0.0,9.951899154088573e-05,0.012771603914412785,0.2867473876264665,0.0149610217283129,0.0554984242826334,0.000563940952065,0.0002985569746226,0.0025543207828826,0.0182451484491622,0.0214855739717618,0.04120086249792659,0.2522657133316106,0.019207165367390276,0.0,0.0,0.0,0.0,0.0005307679548846,0.0,0.0,0,0,0,0,0
3-12,0.0,0.0,0.0,0.0,0.0,0.0007059031147974,0.0,0.2536398129356724,0.0,0.0,0.0026030177358157,0.0,0.0,0.0,0.0,0.0052060354716314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031324450719138,0.0039265860760610005,0.0,0.0,0.0021834061135371,0.0,0.0,0.0,0.698005823700691,0.0,0.0,0.0,0.0,0.8295993924435153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038921587241313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010147357275213,0.0,0.0,0.0195446924909553,0.0,0.0,0.0097944057178148,0.0,0.033130814505410666,0.0,0.1311942282134036,0.0024265419571162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
3-13,0.0,0.0,0.0,0.003966194677144,0.0,0.0,0.0,0.17184372451627103,0.0,0.0,0.006672103195196,0.007376380754689,0.0,0.0007042775594928,0.28389799095559237,0.029505523018755798,0.0,0.0090768437338834,0.0,0.0,0.0,0.0,0.0005560085995996,0.0,0.0057454221958629995,0.0,0.0029653791978649,0.1424445590510572,0.0,0.0,0.0,0.29134850619022534,0.0010008154792794,0.0,0.0,0.0,0.5109850438370289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017495737267403,0.0,0.0,0.0,0.0,0.0,0.0,0.0395048994326972,0.0,0.0,0.0015938913188521,0.0014085551189857,0.0109719030320995,0.0133812736303654,0.031321817777448004,0.0,0.0,0.0263918748609975,0.0,0.0279525528623,0.07773000222403431,0.2700361010830321,0.0125657943509524,0.0,0.0,0.0,0.001556824078879,0.0,0.0,0.0,0,0,0,0,0
3-14,0.0,0.0,0.0,0.0032449621961904043,0.0,0.0,0.0,0.2202680338774037,0.0,0.0,0.0008436901710094,0.0,0.0,0.0,0.0002920465976571,0.0679495083882271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000324496219619,0.0,0.0,0.0,0.0,0.0,0.0,0.6650550021092193,0.0,0.0,0.0,0.0,0.620307057153915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121274674235582,0.0,0.0,0.0003893954635428,0.0004542947074666,0.0002271473537333,0.0,0.0183340364084755,0.0,0.0,0.0135639419800756,0.0,0.3406012127467421,0.0042509004770094,0.0269642626757834,0.004802544050361612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
3-15,0.0,0.0,0.0068461668722931655,0.0099426663763689,0.0,0.0008708904855213,0.0,0.3292207949294777,0.00012095701187797857,0.0007015506688922,0.0047898976703678,0.0017175895686672,0.0,0.0005080194498875,0.0063865302271566,0.1687834143745307,0.0,0.0032839088466514,0.0,0.0,0.0,0.0,0.0,0.0033867963325833,0.09724943754989328,0.0,0.0,0.1399144193452084,0.0,0.0,0.0059268935820209,0.1794518228221647,9.676560950238284e-05,0.0002902968285071,0.0,0.0,0.5739874614389486,0.0,0.000653167864141,0.0,0.0,0.0,0.0,0.0,0.0,0.0001935312190047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005080194498874,0.0044512180371092825,0.10218448363451252,0.0020320777995499,0.011877978566417,0.0038948157824709,0.0002661054261315,0.02525582408012139,0.0,0.0133346601651905,0.0208046060430122,0.2697456556301315,0.0110070880808954,0.0,0.0,0.0,0.0003144882308827,0.0,0.0,0.0,0,0,0,0,0
3-16,0.0,0.0,0.022592385218364697,0.007670772676371471,0.0,0.002463605823068,0.0,0.23787793952967157,0.0011198208286674,0.0002239641657334,0.012625979843224902,0.0185330347144456,0.0,0.005655095184770271,0.014221724524076,0.25498320268756935,0.01013437849944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063269876819704,0.0,0.0,0.0862831858407079,0.0,0.0,0.0,0.15671892497200002,0.0081746920492721,0.0,0.0,0.0,0.8345624385447385,0.0,0.0021836506159014,0.0002519596864501,0.0,0.0,0.0,0.0,0.0,0.0098544232922732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027995520716683,0.0013157894736841,0.09918812989921294,0.0018756998880178999,0.0918253079507275,0.0,0.0,0.010414333706606656,0.0,0.0545722713864306,0.003947368421052556,0.024722081831704986,0.014445688689809272,0.0,0.0,0.0008678611422171,0.0015677491601343001,0.0,0.0,0.0,0,0,0,0,0
3-17,0.0,0.0,0.0007792612603251001,0.0028832666632029476,0.0,0.0009870642630784,0.0,0.20637435710945604,0.0,0.0,0.0038183801755933998,0.0,0.0,0.0002337783780975,0.0011169411397993,0.24840251441633207,0.0,0.0057513460597161,0.0,0.000155852252065,0.0,0.0,0.0002597537534417,0.0006753597589485,0.0210400540287802,0.0,0.0,0.2194077337249143,0.0,0.023273936308379574,0.0007273105096367738,0.401501376694884,0.000155852252065,0.0004675567561951,0.0,0.0,0.6513705335291231,0.0,0.0006493843836043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152961331375428,0.0,0.0002597537534417,0.0,0.0007273105096368,0.0,0.0,0.0,0.0018962024001245,0.0023118084056311422,0.04088524079172735,0.0006493843836043,0.0164683879682055,0.0,0.0,0.0145462101927367,0.0,0.027165932452275797,0.0007013351342926,0.0810083210964263,0.008052366356693421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3-18,0.0,0.0,0.0006460783046904,0.009303527587543227,0.0,0.0009368135418011793,0.0,0.14785502002842363,9.691174570357928e-05,0.0,0.0006460783046905,0.0052655381832277005,0.0,0.0030365680320454,0.0025843132187618797,0.27681224964465617,0.0,0.0107651796778189,0.0,0.0,0.0,0.0,0.0,0.0,0.05323685230649855,0.0,0.00035534306757977927,0.1624845105328375,0.0,0.0,0.0012598526941465,0.2316836800620186,0.0022935779816513,0.0003553430675797,0.0,0.0,0.5828686493184627,0.0,0.0005491665589869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001938234914071,0.0,0.0010337252875048,0.0030978934324659,0.0,0.0,0.0009691174570356793,0.0025843132187616,0.140134384287373,0.0003876469828143,0.0243894560020669,0.0008075978808631,0.0,0.0149244088383509,0.0,0.0256350681536552,0.0559180772709652,0.2172807572902364,0.018477839514148504,0.0,0.0,0.00032303915234517923,0.0008075978808631,0.0,0.0,0.0,0,0,0,0,0
3-19,0.0,0.0,0.0,0.0029494382022471,0.0,0.0,0.0,0.32991573033707633,0.0,0.0,2.3408239700374533e-05,0.0,0.0,0.0,0.0002106741573033,0.0337312734082396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5988529962546751,0.0,0.0,0.0,0.0,0.5904477611940295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007490636704119,0.0002106741573033,0.0001404494382022472,0.0,0.0078651685393256,0.0,0.0,0.012359550561797598,0.0,0.170149253731343,0.0104166666666666,0.239402985074626,0.002574906367041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
